Time,ID,Name,Event Category,Event Action
202109151548,B1056,A1056,View PDF,第九單元投影片 - PIPLS - /331376
202109151548,B1056,A1056,View Resource,第九單元投影片 - PIPLS - /331376
202109151553,B1027,A1027,Post Answer,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109151553,B1031,A1031,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151553,B1031,A1031,View Resource,考試注意事項 - PIPLS - /333435
202109151554,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151554,B1027,A1027,View Resource,考試注意事項 - PIPLS - /333435
202109151556,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151556,B1027,A1027,View Resource,考試注意事項 - PIPLS - /333435
202109151600,B1005,A1005,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151601,B1056,A1056,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109151601,B1056,A1056,View Resource,考試注意事項 - PIPLS - /333435
202109151631,B1056,A1056,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109151631,B1056,A1056,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109151712,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151712,B1044,A1044,View Resource,第八單元 04 具有傳回值的函式 - PIPLS - /330892/04
202109151732,B1044,A1044,View,第八單元 05 區域變數與全域變數 - PIPLS - /330893/05
202109151732,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151747,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151748,B1044,A1044,Post Answer,Week 12 Homework 2 - PIPLS - ////////333427/week-12-homework-2
202109151748,B1044,A1044,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109151749,B1044,A1044,Post Answer,Week 12 Homework 2 - PIPLS - ////////333427/week-12-homework-2
202109151749,B1044,A1044,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109151749,B1044,A1044,View Tag Page,Recent questions tagged midterm - PIPLS - /tag/midterm
202109151802,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151802,B1044,A1044,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109151803,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151803,B1044,A1044,View Resource,考試注意事項 - PIPLS - /333435
202109151803,B1044,A1044,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109151805,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151809,B1044,A1044,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109151810,B1044,A1044,Post Answer,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109151810,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151810,B1044,A1044,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109151811,B1044,A1044,View Error,QUESTION_NOT_IN_CURRENT_COURSE - /333430/week-12-homework-5
202109151811,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151811,B1044,A1044,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109151811,B1044,A1044,View Tag Page,Recent questions tagged midterm - PIPLS - /tag/midterm
202109151812,B1044,A1044,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109151812,B1044,A1044,View Tag Page,Recent questions tagged 作業 - PIPLS - /tag/作業
202109151815,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151815,B1044,A1044,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109151850,B1032,A1032,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151850,B1032,A1032,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109151924,B1023,A1023,View Question List,Recent questions in Week 6 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-6
202109151925,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151925,B1023,A1023,View Question List,Recent questions in Week 7 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-7
202109151925,B1023,A1023,View Resource,第八單元投影片 - PIPLS - /331420
202109151926,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151926,B1023,A1023,View Question List,Recent questions in Week 7 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-7
202109151926,B1023,A1023,View Question List,Recent questions in Week 4 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-4
202109151926,B1023,A1023,View Resource,第五單元投影片 - PIPLS - /328108
202109151930,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109151930,B1023,A1023,View Resource,第九單元 00 單元大綱 - PIPLS - /331365/00
202109151930,B1023,A1023,View Resource,第五單元投影片 - PIPLS - /328108
202109151931,B1023,A1023,View Question List,Recent questions in Week 9 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-9
202109151931,B1023,A1023,View Resource,第十單元投影片 - PIPLS - /331786
202109151949,B1049,A1049,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109152015,B1049,A1049,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109152018,B1034,A1034,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109152018,B1034,A1034,View Resource,考試注意事項 - PIPLS - /333435
202109152124,B1006,A1006,View,第三單元 04 亂數 - PIPLS - /326277/04
202109152124,B1006,A1006,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109152124,B1006,A1006,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109152124,B1006,A1006,View Question List,Recent questions in Week 2 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-2
202109152124,B1006,A1006,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109152125,B1006,A1006,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109152125,B1006,A1006,View Question List,Recent questions in Week 2 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-2
202109152126,B1006,A1006,View Error,QUESTION_OVERDUE - /326266/week-3-homework-2
202109152126,B1006,A1006,View Error,QUESTION_OVERDUE - /326269/week-3-homework-5
202109152126,B1006,A1006,View Error,QUESTION_OVERDUE - /326265/week-3-homework-1
202109152126,B1006,A1006,View Question List,Recent questions in Week 2 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-2
202109152159,B1036,A1036,View,第八單元 03 函式的參數傳遞 - PIPLS - /330891/03
202109152159,B1036,A1036,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109152159,B1036,A1036,View Resource,第九單元 04 點狀圖 - PIPLS - /331369/04
202109152300,B1050,A1050,View,第三單元 03 數學模組 - PIPLS - /326274/03
202109152319,B1006,A1006,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109152319,B1006,A1006,View Question List,Recent questions in Week 1 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-1
202109152320,B1006,A1006,View Resource,第一單元 02 軟體下載及安裝 - PIPLS - /325893/02
202109152344,B1034,A1034,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109152346,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109152348,B1008,A1008,View Question List,Week 12 (考前練習，不計分) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109160045,B1006,A1006,Video Pause,第一單元 02 軟體下載及安裝 - PIPLS - /325893/02
202109160045,B1006,A1006,Video Play,第一單元 02 軟體下載及安裝 - PIPLS - /325893/02
202109160045,B1006,A1006,Video Seek,第一單元 02 軟體下載及安裝 - PIPLS - /325893/02
202109160045,B1006,A1006,View Resource,第一單元 02 軟體下載及安裝 - PIPLS - /325893/02
202109160047,B1006,A1006,Video Pause,第一單元 02 軟體下載及安裝 - PIPLS - /325893/02
202109160047,B1006,A1006,Video Reached End,第一單元 02 軟體下載及安裝 - PIPLS - /325893/02
202109160132,B1005,A1005,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109160133,B1005,A1005,View,第九單元 01 基本繪圖~線性圖 - PIPLS - /331366/01
202109160133,B1005,A1005,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109160222,B1056,A1056,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109160222,B1056,A1056,View PDF,第十二單元 投影片 - PIPLS - /332908
202109160222,B1056,A1056,View Question List,Recent questions in Week 11 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-11
202109160222,B1056,A1056,View Resource,第十二單元 投影片 - PIPLS - /332908
202109160223,B1056,A1056,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109160223,B1056,A1056,View Resource,Week11 詳解 - PIPLS - /333425/week11
202109160224,B1056,A1056,View Resource,Week11 詳解 - PIPLS - /333425/week11
202109160228,B1056,A1056,View PDF,第十二單元 投影片 - PIPLS - /332908
202109160229,B1056,A1056,View PDF,第十二單元 投影片 - PIPLS - /332908
202109160236,B1056,A1056,View PDF,第十二單元 投影片 - PIPLS - /332908
202109160237,B1056,A1056,View PDF,第十二單元 投影片 - PIPLS - /332908
202109160238,B1056,A1056,View PDF,第十二單元 投影片 - PIPLS - /332908
202109160239,B1056,A1056,View PDF,第十二單元 投影片 - PIPLS - /332908
202109160242,B1056,A1056,View PDF,第十二單元 投影片 - PIPLS - /332908
202109160242,B1056,A1056,View PDF,第十一單元投影片 - PIPLS - /332286
202109160249,B1056,A1056,View PDF,第十二單元 投影片 - PIPLS - /332908
202109160310,B1005,A1005,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109160310,B1005,A1005,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109160310,B1005,A1005,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109160310,B1005,A1005,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109160310,B1005,A1005,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109160310,B1005,A1005,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109160310,B1005,A1005,View Question,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109160311,B1005,A1005,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109160311,B1005,A1005,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109160311,B1005,A1005,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109160311,B1005,A1005,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109160311,B1005,A1005,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109160311,B1005,A1005,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109160312,B1005,A1005,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109160331,B1005,A1005,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109161010,B1018,A1018,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161010,B1018,A1018,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109161028,B1007,A1007,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161029,B1007,A1007,View,第五單元 05 巢狀及單行選擇結構 - PIPLS - /328107/05
202109161029,B1007,A1007,View,第五單元 03 雙向選擇結構 - PIPLS - /328103/03
202109161029,B1007,A1007,View,第五單元 04 多向選擇結構 - PIPLS - /328105/04
202109161029,B1007,A1007,View,第五單元 01 關係與邏輯運算子 - PIPLS - /328100/01
202109161029,B1007,A1007,View,第五單元 02 單向選擇結構 - PIPLS - /328101/02
202109161029,B1010,A1010,View PDF,第十二單元 投影片 - PIPLS - /332908
202109161029,B1007,A1007,View Resource,第五單元投影片 - PIPLS - /328108
202109161030,B1007,A1007,View Resource,第五單元投影片 - PIPLS - /328108
202109161048,B1018,A1018,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109161050,B1040,A1040,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161050,B1040,A1040,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109161050,B1040,A1040,View Resource,考試注意事項 - PIPLS - /333435
202109161050,B1040,A1040,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109161051,B1040,A1040,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109161051,B1040,A1040,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109161131,B1017,A1017,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161131,B1017,A1017,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109161145,B1058,A1058,View Home,2020-1 股票投資分析與程式設計 - PIPLS - /home_pipls
202109161145,B1058,A1058,View Question,目前成績 - PIPLS - /274968
202109161145,B1058,A1058,View Select Course,Select your course - PIPLS - /selectcourse
202109161156,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161157,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161157,B1027,A1027,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109161157,B1027,A1027,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109161159,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161159,B1027,A1027,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109161159,B1027,A1027,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109161159,B1027,A1027,View Question,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109161200,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161203,B1027,A1027,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109161210,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161210,B1027,A1027,View Resource,第十單元投影片 - PIPLS - /331786
202109161227,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161228,B1027,A1027,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109161234,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161234,B1027,A1027,View Resource,第十一單元投影片 - PIPLS - /332286
202109161244,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161244,B1027,A1027,View Resource,第十二單元 投影片 - PIPLS - /332908
202109161246,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161246,B1027,A1027,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109161247,B1027,A1027,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161249,B1027,A1027,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109161400,B1059,A1059,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109161400,B1059,A1059,View Resource,考試注意事項 - PIPLS - /333435
202109161401,B1059,A1059,View Question,Week 12 Homework 3 - PIPLS - /333428/week-12-homework-3
202109161401,B1059,A1059,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109161401,B1059,A1059,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
